source,target,weight,distance
BANJAWAY_654E315N_S_SIJI,KUHAK_653E314N_S_SIJI,0.928936368,10765
ROUTPOINT1915_655E314N_O_NODA,BANJAWAY_654E315N_S_SIJI,0.693144798,14427
RIBATHAJARIYYA_658E313N_S_SIJI,ROUTPOINT1915_655E314N_O_NODA,0.321037594,31149
RIBATKANKI_663E310N_S_SIJI,RIBATHAJARIYYA_658E313N_S_SIJI,0.149736464,66784
KHAYSAR_673E324N_S_SIJI,ROUTPOINT1918_679E330N_O_NODA,0.111593443,89611
RIBATSARAB_663E318N_S_SIJI,KHAYSAR_673E324N_S_SIJI,0.087395017,114423
BAKRABADH_658E315N_S_SIJI,RIBATSARAB_663E318N_S_SIJI,0.172729471,57894
ROUTPOINT1915_655E314N_O_NODA,BAKRABADH_658E315N_S_SIJI,0.338546956,29538
ASFUZAR_621E332N_S_KHUR,FARAH_620E323N_S_SIJI,0.073785491,135528
SARAYSHAHR_597E281N_S_SIND,NARMASIR_586E289N_S_KIRM,0.070186767,142477
QAMUHUL_717E236N_S_SIND,BANYA_696E253N_S_SIND,0.034914494,286414
KANBAYA_725E223N_S_SIND,QAMUHUL_717E236N_S_SIND,0.060373713,165635
AWRAHA_795E264N_S_SIND,QANNAWJ_800E271N_S_SIND,0.104935098,95297
WUJAYN_757E232N_S_SIND,AWRAHA_795E264N_S_SIND,0.018182083,549992
KANBAYA_725E223N_S_SIND,WUJAYN_757E232N_S_SIND,0.026327568,379830
SANDAN_730E199N_S_SIND,KANBAYA_725E223N_S_SIND,0.030180024,331345
SUBARA_729E195N_S_SIND,SANDAN_730E199N_S_SIND,0.223688625,44705
SAYMUR_730E185N_S_SIND,SUBARA_729E195N_S_SIND,0.085983044,116302
